TransactionId,BatchId,AccountId,SubscriptionId,CustomerId,CurrencyCode,CountryCode,ProviderId,ProductId,ProductCategory,ChannelId,Amount,Value,TransactionStartTime,PricingStrategy,FraudResult
TransactionId_57537,BatchId_9354,AccountId_4841,SubscriptionId_3829,CustomerId_1995,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-154,154,2018-11-19T16:30:32Z,2,0
TransactionId_106640,BatchId_41163,AccountId_1227,SubscriptionId_3410,CustomerId_1587,UGX,256,ProviderId_6,ProductId_4,airtime,ChannelId_3,2000,2000,2018-11-19T16:33:22Z,2,0
TransactionId_52152,BatchId_133501,AccountId_4841,SubscriptionId_3829,CustomerId_1587,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-100,100,2018-11-19T16:33:47Z,2,0
TransactionId_23542,BatchId_123856,AccountId_33,SubscriptionId_1256,CustomerId_349,UGX,256,ProviderId_6,ProductId_1,airtime,ChannelId_3,500,500,2018-11-19T16:34:02Z,2,0
TransactionId_103136,BatchId_119761,AccountId_1346,SubscriptionId_652,CustomerId_1709,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-19T16:35:24Z,2,0
TransactionId_96306,BatchId_83035,AccountId_4841,SubscriptionId_3829,CustomerId_1709,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50,50,2018-11-19T16:35:57Z,2,0
TransactionId_78392,BatchId_39169,AccountId_10,SubscriptionId_4346,CustomerId_2773,UGX,256,ProviderId_4,ProductId_19,tv,ChannelId_5,-12000,12000,2018-11-19T16:38:07Z,2,0
TransactionId_101583,BatchId_25568,AccountId_1362,SubscriptionId_1450,CustomerId_1725,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,4000,4000,2018-11-19T16:40:22Z,2,0
TransactionId_55965,BatchId_126088,AccountId_4360,SubscriptionId_3081,CustomerId_4817,UGX,256,ProviderId_1,ProductId_10,airtime,ChannelId_3,10000,10000,2018-11-19T16:42:10Z,4,0
TransactionId_68729,BatchId_65544,AccountId_1362,SubscriptionId_1450,CustomerId_1725,UGX,256,ProviderId_6,ProductId_4,airtime,ChannelId_3,2000,2000,2018-11-19T16:43:09Z,2,0
TransactionId_78545,BatchId_66878,AccountId_4841,SubscriptionId_3829,CustomerId_1725,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-100,100,2018-11-19T16:43:28Z,2,0
TransactionId_44004,BatchId_123491,AccountId_4841,SubscriptionId_3829,CustomerId_4817,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-200,200,2018-11-19T16:43:31Z,2,0
TransactionId_103300,BatchId_74777,AccountId_1571,SubscriptionId_1957,CustomerId_1947,UGX,256,ProviderId_6,ProductId_1,airtime,ChannelId_3,1000,1000,2018-11-19T16:44:33Z,2,0
TransactionId_133455,BatchId_24709,AccountId_4841,SubscriptionId_3829,CustomerId_1947,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50,50,2018-11-19T16:44:47Z,2,0
TransactionId_54400,BatchId_120541,AccountId_4052,SubscriptionId_4536,CustomerId_4502,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-19T16:45:34Z,2,0
TransactionId_86186,BatchId_135393,AccountId_4841,SubscriptionId_3829,CustomerId_4502,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50,50,2018-11-19T16:46:47Z,2,0
TransactionId_61107,BatchId_40477,AccountId_2467,SubscriptionId_301,CustomerId_2883,UGX,256,ProviderId_6,ProductId_11,data_bundles,ChannelId_3,1000,1000,2018-11-19T16:49:30Z,2,0
TransactionId_10087,BatchId_95360,AccountId_2296,SubscriptionId_1988,CustomerId_2710,UGX,256,ProviderId_3,ProductId_4,airtime,ChannelId_3,1000,1000,2018-11-19T16:49:49Z,1,0
TransactionId_53206,BatchId_135407,AccountId_744,SubscriptionId_1203,CustomerId_1089,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,2000,2000,2018-11-19T16:50:13Z,2,0
TransactionId_32001,BatchId_135407,AccountId_744,SubscriptionId_1203,CustomerId_1089,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,2000,2000,2018-11-19T16:50:15Z,2,0
TransactionId_20877,BatchId_61289,AccountId_4841,SubscriptionId_3829,CustomerId_2710,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50,50,2018-11-19T16:50:24Z,2,0
TransactionId_1417,BatchId_45611,AccountId_4841,SubscriptionId_3829,CustomerId_1089,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-100,100,2018-11-19T16:50:44Z,2,0
TransactionId_51351,BatchId_118833,AccountId_297,SubscriptionId_2563,CustomerId_625,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,11000,11000,2018-11-19T16:58:41Z,2,0
TransactionId_56894,BatchId_100968,AccountId_1153,SubscriptionId_73,CustomerId_1510,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-19T17:00:43Z,2,0
TransactionId_79753,BatchId_81551,AccountId_1346,SubscriptionId_652,CustomerId_1709,UGX,256,ProviderId_6,ProductId_4,airtime,ChannelId_3,1000,1000,2018-11-19T17:00:56Z,2,0
TransactionId_131829,BatchId_41294,AccountId_2884,SubscriptionId_3751,CustomerId_3307,UGX,256,ProviderId_5,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-19T17:01:02Z,4,0
TransactionId_77099,BatchId_122053,AccountId_4841,SubscriptionId_3829,CustomerId_1709,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50,50,2018-11-19T17:01:10Z,2,0
TransactionId_44190,BatchId_24689,AccountId_4841,SubscriptionId_3829,CustomerId_3307,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50,50,2018-11-19T17:01:39Z,2,0
TransactionId_42725,BatchId_97015,AccountId_1616,SubscriptionId_4410,CustomerId_1995,UGX,256,ProviderId_6,ProductId_19,tv,ChannelId_3,3500,3500,2018-11-19T17:03:59Z,2,0
TransactionId_27472,BatchId_123875,AccountId_4841,SubscriptionId_3829,CustomerId_1995,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-70,70,2018-11-19T17:04:15Z,2,0
TransactionId_120640,BatchId_82710,AccountId_297,SubscriptionId_2563,CustomerId_625,UGX,256,ProviderId_6,ProductId_19,tv,ChannelId_3,11000,11000,2018-11-19T17:04:57Z,2,0
TransactionId_99195,BatchId_88344,AccountId_4841,SubscriptionId_3829,CustomerId_625,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-220,220,2018-11-19T17:05:09Z,2,0
TransactionId_15374,BatchId_73391,AccountId_2073,SubscriptionId_1171,CustomerId_2477,UGX,256,ProviderId_6,ProductId_11,data_bundles,ChannelId_3,1000,1000,2018-11-19T17:05:58Z,2,0
TransactionId_21153,BatchId_5237,AccountId_2073,SubscriptionId_1171,CustomerId_2477,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-19T17:08:34Z,2,0
TransactionId_118090,BatchId_125866,AccountId_2056,SubscriptionId_2228,CustomerId_2459,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-19T17:08:46Z,2,0
TransactionId_63647,BatchId_39161,AccountId_4841,SubscriptionId_3829,CustomerId_2459,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50,50,2018-11-19T17:09:17Z,2,0
TransactionId_6160,BatchId_73033,AccountId_2056,SubscriptionId_2228,CustomerId_2459,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,3000,3000,2018-11-19T17:09:30Z,2,0
TransactionId_102005,BatchId_80243,AccountId_4841,SubscriptionId_3829,CustomerId_2459,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-60,60,2018-11-19T17:09:42Z,2,0
TransactionId_94483,BatchId_122625,AccountId_4449,SubscriptionId_1648,CustomerId_4908,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,500,500,2018-11-19T17:10:08Z,2,0
TransactionId_117222,BatchId_103889,AccountId_4841,SubscriptionId_3829,CustomerId_4908,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-10,10,2018-11-19T17:10:19Z,2,0
TransactionId_70883,BatchId_111371,AccountId_2056,SubscriptionId_2228,CustomerId_2459,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,2000,2000,2018-11-19T17:10:24Z,2,0
TransactionId_133745,BatchId_5136,AccountId_4841,SubscriptionId_3829,CustomerId_2459,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-40,40,2018-11-19T17:10:36Z,2,0
TransactionId_138722,BatchId_54934,AccountId_1825,SubscriptionId_4080,CustomerId_2216,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,2000,2000,2018-11-19T17:10:48Z,2,0
TransactionId_89489,BatchId_16422,AccountId_2056,SubscriptionId_2228,CustomerId_2459,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,1000,1000,2018-11-19T17:11:26Z,2,0
TransactionId_64786,BatchId_80280,AccountId_4841,SubscriptionId_3829,CustomerId_2459,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-20,20,2018-11-19T17:11:40Z,2,0
TransactionId_78130,BatchId_83180,AccountId_2056,SubscriptionId_2228,CustomerId_2459,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,2000,2000,2018-11-19T17:12:28Z,2,0
TransactionId_112867,BatchId_50023,AccountId_1346,SubscriptionId_652,CustomerId_1709,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,1000,1000,2018-11-19T17:12:32Z,2,0
TransactionId_54747,BatchId_44994,AccountId_4841,SubscriptionId_3829,CustomerId_2459,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-40,40,2018-11-19T17:12:39Z,2,0
TransactionId_53533,BatchId_119114,AccountId_4841,SubscriptionId_3829,CustomerId_1709,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-20,20,2018-11-19T17:12:44Z,2,0
TransactionId_90967,BatchId_47525,AccountId_2073,SubscriptionId_1171,CustomerId_2477,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,1000,1000,2018-11-19T17:13:39Z,2,0
TransactionId_115191,BatchId_115822,AccountId_1346,SubscriptionId_652,CustomerId_1709,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,500,500,2018-11-19T17:14:13Z,2,0
TransactionId_25628,BatchId_103662,AccountId_1608,SubscriptionId_2553,CustomerId_1987,UGX,256,ProviderId_6,ProductId_19,tv,ChannelId_3,20000,20000,2018-11-19T17:14:22Z,2,0
TransactionId_71572,BatchId_108530,AccountId_4052,SubscriptionId_4536,CustomerId_4502,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1500,1500,2018-11-19T17:14:34Z,2,0
TransactionId_30393,BatchId_29218,AccountId_4841,SubscriptionId_3829,CustomerId_1709,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-25,25,2018-11-19T17:14:45Z,2,0
TransactionId_34664,BatchId_31300,AccountId_4841,SubscriptionId_3829,CustomerId_1987,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-380,380,2018-11-19T17:15:24Z,2,0
TransactionId_139955,BatchId_127455,AccountId_4841,SubscriptionId_3829,CustomerId_4502,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-75,75,2018-11-19T17:16:05Z,2,0
TransactionId_104050,BatchId_109149,AccountId_4052,SubscriptionId_4536,CustomerId_4502,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-19T17:16:26Z,2,0
TransactionId_112569,BatchId_111069,AccountId_4841,SubscriptionId_3829,CustomerId_4502,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50,50,2018-11-19T17:17:38Z,2,0
TransactionId_105605,BatchId_69922,AccountId_2056,SubscriptionId_2228,CustomerId_2459,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,2000,2000,2018-11-19T17:17:46Z,2,0
TransactionId_43827,BatchId_101501,AccountId_4841,SubscriptionId_3829,CustomerId_2459,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-40,40,2018-11-19T17:17:59Z,2,0
TransactionId_18579,BatchId_29472,AccountId_1346,SubscriptionId_652,CustomerId_1709,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-19T17:19:37Z,2,0
TransactionId_76771,BatchId_76699,AccountId_4841,SubscriptionId_3829,CustomerId_1709,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50,50,2018-11-19T17:20:09Z,2,0
TransactionId_101084,BatchId_60535,AccountId_2056,SubscriptionId_2228,CustomerId_2459,UGX,256,ProviderId_6,ProductId_4,airtime,ChannelId_3,500,500,2018-11-19T17:20:42Z,2,0
TransactionId_133003,BatchId_117871,AccountId_4841,SubscriptionId_3829,CustomerId_2459,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-25,25,2018-11-19T17:20:56Z,2,0
TransactionId_1866,BatchId_98012,AccountId_1346,SubscriptionId_652,CustomerId_1709,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,500,500,2018-11-19T17:22:15Z,2,0
TransactionId_4229,BatchId_40654,AccountId_4841,SubscriptionId_3829,CustomerId_1709,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-10,10,2018-11-19T17:22:29Z,2,0
TransactionId_62936,BatchId_83916,AccountId_197,SubscriptionId_2978,CustomerId_520,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,5000,5000,2018-11-19T17:24:21Z,2,0
TransactionId_5297,BatchId_5479,AccountId_4841,SubscriptionId_3829,CustomerId_520,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-100,100,2018-11-19T17:24:34Z,2,0
TransactionId_115732,BatchId_14169,AccountId_1616,SubscriptionId_4410,CustomerId_1995,UGX,256,ProviderId_6,ProductId_19,tv,ChannelId_3,11000,11000,2018-11-19T17:27:29Z,2,0
TransactionId_19617,BatchId_40744,AccountId_4841,SubscriptionId_3829,CustomerId_1995,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-220,220,2018-11-19T17:27:45Z,2,0
TransactionId_106512,BatchId_40447,AccountId_4052,SubscriptionId_4536,CustomerId_4502,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-19T17:29:54Z,2,0
TransactionId_69209,BatchId_2149,AccountId_1346,SubscriptionId_652,CustomerId_1709,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,500,500,2018-11-19T17:30:14Z,2,0
TransactionId_54196,BatchId_47398,AccountId_4841,SubscriptionId_3829,CustomerId_4502,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50,50,2018-11-19T17:30:31Z,2,0
TransactionId_2837,BatchId_104850,AccountId_4841,SubscriptionId_3829,CustomerId_1709,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-25,25,2018-11-19T17:30:51Z,2,0
TransactionId_23557,BatchId_70894,AccountId_4052,SubscriptionId_4536,CustomerId_4502,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-19T17:31:45Z,2,0
TransactionId_107118,BatchId_135667,AccountId_4841,SubscriptionId_3829,CustomerId_4502,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50,50,2018-11-19T17:32:16Z,2,0
TransactionId_28723,BatchId_117087,AccountId_4416,SubscriptionId_2220,CustomerId_4873,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,28000,28000,2018-11-19T17:37:22Z,2,0
TransactionId_55462,BatchId_69371,AccountId_826,SubscriptionId_1611,CustomerId_1170,UGX,256,ProviderId_5,ProductId_21,utility_bill,ChannelId_3,25000,27750,2018-11-19T17:38:08Z,2,0
TransactionId_46229,BatchId_6538,AccountId_4841,SubscriptionId_3829,CustomerId_1170,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-1005,1005,2018-11-19T17:38:33Z,2,0
TransactionId_91917,BatchId_36043,AccountId_4416,SubscriptionId_2220,CustomerId_4873,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,7000,7000,2018-11-19T17:39:34Z,2,0
TransactionId_42351,BatchId_40769,AccountId_4841,SubscriptionId_3829,CustomerId_4873,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-350,350,2018-11-19T17:40:10Z,2,0
TransactionId_106391,BatchId_60265,AccountId_197,SubscriptionId_2978,CustomerId_520,UGX,256,ProviderId_6,ProductId_21,utility_bill,ChannelId_3,15000,16650,2018-11-19T17:40:24Z,2,0
TransactionId_33552,BatchId_116647,AccountId_2056,SubscriptionId_2228,CustomerId_2459,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,2000,2000,2018-11-19T17:40:51Z,2,0
TransactionId_72407,BatchId_87493,AccountId_2369,SubscriptionId_1722,CustomerId_2783,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,5000,5000,2018-11-19T17:40:54Z,2,0
TransactionId_82582,BatchId_102930,AccountId_4841,SubscriptionId_3829,CustomerId_520,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-644,644,2018-11-19T17:40:55Z,2,0
TransactionId_80981,BatchId_54880,AccountId_4841,SubscriptionId_3829,CustomerId_2459,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-40,40,2018-11-19T17:41:05Z,2,0
TransactionId_10955,BatchId_109237,AccountId_4841,SubscriptionId_3829,CustomerId_2783,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-250,250,2018-11-19T17:41:27Z,2,0
TransactionId_79541,BatchId_49854,AccountId_4416,SubscriptionId_2220,CustomerId_4873,UGX,256,ProviderId_6,ProductId_21,utility_bill,ChannelId_3,18000,19740,2018-11-19T17:43:53Z,2,0
TransactionId_44724,BatchId_713,AccountId_4841,SubscriptionId_3829,CustomerId_4873,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-644,644,2018-11-19T17:44:21Z,2,0
TransactionId_103246,BatchId_135876,AccountId_1233,SubscriptionId_3618,CustomerId_1594,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,1200,1200,2018-11-19T17:48:17Z,2,0
TransactionId_117530,BatchId_125288,AccountId_1346,SubscriptionId_652,CustomerId_1709,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-19T17:49:17Z,2,0
TransactionId_43399,BatchId_135938,AccountId_2056,SubscriptionId_2228,CustomerId_2459,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,5000,5000,2018-11-19T17:49:45Z,2,0
TransactionId_102215,BatchId_87423,AccountId_4841,SubscriptionId_3829,CustomerId_1709,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50,50,2018-11-19T17:49:51Z,2,0
TransactionId_77062,BatchId_1304,AccountId_4841,SubscriptionId_3829,CustomerId_2459,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-250,250,2018-11-19T17:50:15Z,2,0
TransactionId_107681,BatchId_109479,AccountId_2056,SubscriptionId_2228,CustomerId_2459,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-19T17:52:20Z,2,0
TransactionId_12237,BatchId_8076,AccountId_4841,SubscriptionId_3829,CustomerId_2459,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50,50,2018-11-19T17:52:54Z,2,0
TransactionId_52581,BatchId_8252,AccountId_4052,SubscriptionId_4536,CustomerId_4502,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-19T17:58:18Z,2,0
TransactionId_98685,BatchId_64970,AccountId_4841,SubscriptionId_3829,CustomerId_4502,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50,50,2018-11-19T17:58:55Z,2,0
TransactionId_114531,BatchId_49035,AccountId_335,SubscriptionId_3204,CustomerId_665,UGX,256,ProviderId_6,ProductId_21,utility_bill,ChannelId_3,3000,3690,2018-11-19T18:05:11Z,2,0
TransactionId_18577,BatchId_65842,AccountId_4841,SubscriptionId_3829,CustomerId_665,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-496,496,2018-11-19T18:05:26Z,2,0
TransactionId_110323,BatchId_18095,AccountId_571,SubscriptionId_873,CustomerId_908,UGX,256,ProviderId_6,ProductId_4,airtime,ChannelId_3,1000,1000,2018-11-19T18:10:04Z,2,0
TransactionId_84547,BatchId_33307,AccountId_4841,SubscriptionId_3829,CustomerId_908,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50,50,2018-11-19T18:10:22Z,2,0
TransactionId_82654,BatchId_64024,AccountId_838,SubscriptionId_1170,CustomerId_1183,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,2000,2000,2018-11-19T18:10:55Z,2,0
TransactionId_7882,BatchId_88873,AccountId_4052,SubscriptionId_4536,CustomerId_4502,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,1000,1000,2018-11-19T18:11:00Z,2,0
TransactionId_17645,BatchId_100860,AccountId_4841,SubscriptionId_3829,CustomerId_4502,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-20,20,2018-11-19T18:11:15Z,2,0
TransactionId_39847,BatchId_55182,AccountId_160,SubscriptionId_3224,CustomerId_483,UGX,256,ProviderId_6,ProductId_1,airtime,ChannelId_3,1000,1000,2018-11-19T18:12:18Z,2,0
TransactionId_93166,BatchId_6145,AccountId_4841,SubscriptionId_3829,CustomerId_483,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50,50,2018-11-19T18:12:32Z,2,0
TransactionId_17838,BatchId_84373,AccountId_1346,SubscriptionId_652,CustomerId_1709,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-19T18:19:45Z,2,0
TransactionId_10252,BatchId_59077,AccountId_4841,SubscriptionId_3829,CustomerId_1709,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50,50,2018-11-19T18:20:21Z,2,0
TransactionId_74426,BatchId_58926,AccountId_398,SubscriptionId_3350,CustomerId_4898,UGX,256,ProviderId_4,ProductId_10,airtime,ChannelId_5,-5000,5000,2018-11-19T18:21:07Z,4,0
TransactionId_64675,BatchId_91375,AccountId_2685,SubscriptionId_4626,CustomerId_3105,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,500,500,2018-11-19T18:22:15Z,2,0
TransactionId_79073,BatchId_71283,AccountId_2908,SubscriptionId_2977,CustomerId_3332,UGX,256,ProviderId_3,ProductId_8,tv,ChannelId_3,28000,28840,2018-11-19T18:22:19Z,1,0
TransactionId_117491,BatchId_78274,AccountId_4841,SubscriptionId_3829,CustomerId_3105,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-25,25,2018-11-19T18:22:47Z,2,0
TransactionId_97717,BatchId_34522,AccountId_4841,SubscriptionId_3829,CustomerId_3332,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-392,392,2018-11-19T18:22:52Z,2,0
TransactionId_66683,BatchId_109904,AccountId_2700,SubscriptionId_3282,CustomerId_3120,UGX,256,ProviderId_6,ProductId_11,data_bundles,ChannelId_3,1000,1000,2018-11-19T18:31:59Z,2,0
TransactionId_126823,BatchId_51790,AccountId_3459,SubscriptionId_1706,CustomerId_3894,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,50000,50000,2018-11-19T18:33:26Z,2,0
TransactionId_76818,BatchId_66292,AccountId_2700,SubscriptionId_3282,CustomerId_3120,UGX,256,ProviderId_6,ProductId_11,data_bundles,ChannelId_3,800,800,2018-11-19T18:33:29Z,2,0
TransactionId_6286,BatchId_77238,AccountId_3552,SubscriptionId_2931,CustomerId_3989,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,2000,2000,2018-11-19T18:36:04Z,2,0
TransactionId_39579,BatchId_5039,AccountId_1327,SubscriptionId_4463,CustomerId_1690,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,1000,1000,2018-11-19T18:36:05Z,2,0
TransactionId_81476,BatchId_41547,AccountId_4841,SubscriptionId_3829,CustomerId_1690,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-20,20,2018-11-19T18:36:24Z,2,0
TransactionId_3497,BatchId_119751,AccountId_1327,SubscriptionId_4463,CustomerId_1690,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,4000,4000,2018-11-19T18:37:47Z,2,0
TransactionId_123607,BatchId_29073,AccountId_1327,SubscriptionId_4463,CustomerId_1690,UGX,256,ProviderId_6,ProductId_1,airtime,ChannelId_3,6000,6000,2018-11-19T18:39:32Z,2,0
TransactionId_20780,BatchId_130476,AccountId_4841,SubscriptionId_3829,CustomerId_1690,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-275,275,2018-11-19T18:39:46Z,2,0
TransactionId_84475,BatchId_134055,AccountId_3383,SubscriptionId_1369,CustomerId_3817,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,1000,1000,2018-11-19T18:46:59Z,2,0
TransactionId_20255,BatchId_73898,AccountId_4841,SubscriptionId_3829,CustomerId_3817,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-20,20,2018-11-19T18:47:19Z,2,0
TransactionId_23244,BatchId_101926,AccountId_2402,SubscriptionId_1884,CustomerId_2816,UGX,256,ProviderId_2,ProductId_3,airtime,ChannelId_3,2100,2100,2018-11-19T18:56:00Z,2,0
TransactionId_107113,BatchId_129115,AccountId_4401,SubscriptionId_4629,CustomerId_4858,UGX,256,ProviderId_6,ProductId_11,data_bundles,ChannelId_3,1000,1000,2018-11-19T18:57:49Z,2,0
TransactionId_57667,BatchId_109023,AccountId_4841,SubscriptionId_3829,CustomerId_4858,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-20,20,2018-11-19T18:58:13Z,2,0
TransactionId_108672,BatchId_81793,AccountId_1702,SubscriptionId_2454,CustomerId_2086,UGX,256,ProviderId_5,ProductId_19,tv,ChannelId_3,26000,26000,2018-11-19T18:58:24Z,2,0
TransactionId_15280,BatchId_117662,AccountId_4841,SubscriptionId_3829,CustomerId_2086,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-520,520,2018-11-19T18:59:25Z,2,0
TransactionId_4206,BatchId_19755,AccountId_81,SubscriptionId_208,CustomerId_401,UGX,256,ProviderId_6,ProductId_1,airtime,ChannelId_3,500,500,2018-11-19T19:06:57Z,2,0
TransactionId_105816,BatchId_25162,AccountId_4841,SubscriptionId_3829,CustomerId_401,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-25,25,2018-11-19T19:08:26Z,2,0
TransactionId_34963,BatchId_60057,AccountId_2393,SubscriptionId_1205,CustomerId_2807,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,4000,4000,2018-11-19T19:08:32Z,2,0
TransactionId_109783,BatchId_29147,AccountId_4449,SubscriptionId_1648,CustomerId_4908,UGX,256,ProviderId_6,ProductId_1,airtime,ChannelId_3,1000,1000,2018-11-19T19:08:39Z,2,0
TransactionId_60775,BatchId_17947,AccountId_1823,SubscriptionId_4174,CustomerId_2214,UGX,256,ProviderId_6,ProductId_1,airtime,ChannelId_3,5000,5000,2018-11-19T19:09:47Z,2,0
